id_trajectory,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
187,5,"[0, 0, 1, 0, 0, 0]","[26.75155369382539, -2.8575090842298114, 5.031352084270459, 0.7739950108391968, -0.04753935830168096, -0.00037833753866123705]","[66.37269712820489, -11.093867158579418, 0, 0, 0, 0]","[-0.01745, 0.0]",1
187,6,"[0, 0, 1, 0, 0, 0]","[32.46633971361166, -4.920047871738502, 7.498992661101361, 0.4083726502946212, -0.4003942543435287, -0.00570278928717307]","[66.37269712820489, -11.093867158579418, 0, 0, 0, 0]","[-0.03491, 0.0]",1
187,7,"[0, 0, 1, 0, 0, 0]","[40.64801695703438, -8.356406003340695, 9.911026098342614, 0.47564991787989364, -0.2586025352515604, 0.007270764298310833]","[66.37269712820489, -11.093867158579418, 0, 0, 0, 0]","[-0.05236, 0.0]",1
187,8,"[0, 0, 1, 0, 0, 0]","[50.307356914700975, -9.186217145490414, 8.94922559891167, 0.5829832062618747, 0.19575968832509857, 0.011603064842677565]","[66.37269712820489, -11.093867158579418, 0, 0, 0, 0]","[-0.0, 0.0]",1
187,9,"[0, 0, 1, 0, 0, 0]","[58.40613190250864, -9.270824716062645, 7.95469732235451, 0.3308997444483641, -0.15255934246110792, -0.011439462877253649]","[66.37269712820489, -11.093867158579418, 0, 0, 0, 0]","[-0.01745, 0.0]",1
187,10,"[0, 0, 1, 0, 0, 0]","[66.36984738627802, -11.427007418023248, 9.198153334240276, 0.38084255057777, -0.264595945134323, -0.002044740761181566]","[66.37269712820489, -11.093867158579418, 0, 0, 0, 0]",[],1
188,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[49.18654403451268, -32.05385577564188, 0, 0, 0, 0]","[-0.0, 0.0]",1
188,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[49.18654403451268, -32.05385577564188, 0, 0, 0, 0]","[-0.0, 0.0]",1
188,2,"[0, 0, 1, 0, 0, 0]","[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[49.18654403451268, -32.05385577564188, 0, 0, 0, 0]","[-0.0, 0.0]",1
188,3,"[0, 0, 1, 0, 0, 0]","[21.292890374354343, -18.513718144092813, 16.015517041697404, 0.12034007333369605, -0.8756890507213422, -0.0021869901384054084]","[49.18654403451268, -32.05385577564188, 0, 0, 0, 0]","[-0.01745, 0.0]",1
188,4,"[0, 0, 1, 0, 0, 0]","[34.182430027578086, -29.692869943597202, 17.729530066167747, 0.33682512895158256, -0.5187235994625651, 0.011392939086455917]","[49.18654403451268, -32.05385577564188, 0, 0, 0, 0]","[-0.03491, 0.0]",1
188,5,"[0, 0, 1, 0, 0, 0]","[49.18213491080797, -32.817062799076446, 15.148645567802495, 0.5141355188178334, 0.15882378937389868, 0.019555456563645057]","[49.18654403451268, -32.05385577564188, 0, 0, 0, 0]",[],1
189,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.01745, 0.0]",1
189,1,"[0, 0, 1, 0, 0, 0]","[4.825840764969672, -1.7019249877721245, 6.654846780400203, 0.4363682118768771, -0.4247275532176861, -0.00819497199749176]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.0, 0.0]",1
189,2,"[0, 0, 1, 0, 0, 0]","[11.908711666369443, -6.842457062660174, 11.025363585022877, 0.19233536189469222, -0.7062187299455552, -0.005665471857893327]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.01745, 0.0]",1
189,3,"[0, 0, 1, 0, 0, 0]","[22.144856203936477, -14.617882138234124, 14.286036735431097, 0.3252438940348715, -0.5314199353515813, 0.007116623423220672]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.01745, 0.0]",1
189,4,"[0, 0, 1, 0, 0, 0]","[35.51507100126117, -20.85084741000618, 14.91322399944463, 0.3429644324990059, -0.29635517023227703, 0.0073370111603517155]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.01745, 0.0]",1
189,5,"[0, 0, 1, 0, 0, 0]","[49.54441943241318, -23.910447224734693, 13.650275546268912, 0.3510620781197114, -0.09242251680742648, 0.005332917851134986]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.0, 0.0]",1
189,6,"[0, 0, 1, 0, 0, 0]","[62.3438715720157, -26.49372185551315, 12.875681678126451, 0.20737743537359846, -0.2771617090538085, -0.005883354961351006]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]","[-0.10472, 0.0]",1
189,7,"[0, 0, 1, 0, 0, 0]","[71.2923437606245, -23.62597291469662, 7.443541401331413, 0.6885795425942571, 1.0471212730700492, 0.02944243603545766]","[71.47798147570232, -22.98915443502045, 0, 0, 0, 0]",[],1
190,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.05236, 0.0]",1
190,1,"[0, 0, 1, 0, 0, 0]","[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.08727, 0.0]",1
190,2,"[0, 0, 1, 0, 0, 0]","[11.181186248664291, -2.3763437972932624, 6.547207513085082, 0.7455292839889501, 0.12245759651839576, 0.011429434240834148]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.10472, 0.0]",1
190,3,"[0, 0, 1, 0, 0, 0]","[16.576176552943824, -1.564637729217312, 4.028593336599619, 0.8886916528541003, 0.3765412125652087, -0.009143780524835344]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.05236, 0.0]",1
190,4,"[0, 0, 1, 0, 0, 0]","[20.658061099140088, -2.43589685630739, 5.275413727637032, 0.6422472924543841, -0.27855701217172557, -0.006429978391364358]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.06981, 0.0]",1
190,5,"[0, 0, 1, 0, 0, 0]","[26.882561581612272, -4.465845084905064, 7.362405543729918, 0.6694659023308788, -0.09189598991663532, 0.010577250529594722]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.05236, 0.0]",1
190,6,"[0, 0, 1, 0, 0, 0]","[34.24223306194038, -5.152684868454197, 7.15342083257511, 0.5964348238982081, 0.0629278510197965, 0.003964282080171903]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.06981, 0.0]",1
190,7,"[0, 0, 1, 0, 0, 0]","[40.649016409108825, -4.718372074999554, 5.457392892843395, 0.6912040686768781, 0.2403385256899895, 0.00019121788173180666]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.10472, 0.0]",1
190,8,"[0, 0, 1, 0, 0, 0]","[45.20567262338432, -4.414833580893939, 4.017318233122639, 0.9817421891572389, 0.08790734235480956, -0.020416937574725395]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.06981, 0.0]",1
190,9,"[0, 0, 1, 0, 0, 0]","[49.98357002287797, -5.765464771805127, 5.926834336039394, 0.6827883441136152, -0.1712574027128121, 0.0021994128377986607]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.01745, 0.0]",1
190,10,"[0, 0, 1, 0, 0, 0]","[56.618760310685495, -8.399175350719766, 8.54133045847753, 0.38110601746961315, -0.40047830024611547, -0.0030642306824748477]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.08727, 0.0]",1
190,11,"[0, 0, 1, 0, 0, 0]","[65.12612982735602, -9.209105770471712, 7.736852286075722, 0.7390612571404387, 0.37176070329630473, 0.01962781459457565]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.0, 0.0]",1
190,12,"[0, 0, 1, 0, 0, 0]","[71.48382642094813, -8.507578057245265, 5.979464398198463, 0.4365468947879578, -0.07651278125935149, -0.016130548835947753]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.06981, 0.0]",1
190,13,"[0, 0, 1, 0, 0, 0]","[77.67390734001111, -9.28318591141843, 6.238148536790347, 0.6824915996156762, 0.05163966674828698, 0.004322287323416064]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.03491, 0.0]",1
190,14,"[0, 0, 1, 0, 0, 0]","[83.93004735746301, -10.06389428669927, 6.593480546936312, 0.5361036171383832, -0.1151420248186081, -0.004025849278612771]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]","[-0.0, 0.0]",1
190,15,"[0, 0, 1, 0, 0, 0]","[89.20807147469924, -11.87518669771074, 8.269006706786707, 0.2984462961161944, -0.4185005355561088, -0.010225428455886644]","[89.21294571280521, -12.563841000534705, 0, 0, 0, 0]",[],1
191,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]","[-0.0, 0.0]",1
191,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]","[-0.03491, 0.0]",1
191,2,"[0, 0, 1, 0, 0, 0]","[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]","[-0.0, 0.0]",1
191,3,"[0, 0, 1, 0, 0, 0]","[22.855260008498995, -11.936648989063372, 12.94286567904406, 0.18356545065661392, -0.5643054319059478, -0.005006183219837302]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]","[-0.0, 0.0]",1
191,4,"[0, 0, 1, 0, 0, 0]","[34.24796000072468, -20.517997445740242, 15.591712152047128, 0.14457973132579052, -0.6904670282773935, -0.0031478989907773895]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]","[-0.03491, 0.0]",1
191,5,"[0, 0, 1, 0, 0, 0]","[48.63080254271119, -26.289819228641164, 15.046649625621056, 0.5141380146996832, -0.018716844585733652, 0.01925407012787425]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]","[-0.10472, 0.0]",1
191,6,"[0, 0, 1, 0, 0, 0]","[55.28741038769094, -23.174444214511336, 10.448036944425096, 0.8334220362932446, 1.0467835859554468, 0.04594646986709736]","[55.99131253490536, -22.96058537666919, 0, 0, 0, 0]",[],1
192,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.03491, 0.0]",1
192,1,"[0, 0, 1, 0, 0, 0]","[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.0, 0.0]",1
192,2,"[0, 0, 1, 0, 0, 0]","[11.682399589586774, -5.75692616650064, 10.226589339878446, 0.2153004177941904, -0.6477487511927095, -0.006674155850325402]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.0, 0.0]",1
192,3,"[0, 0, 1, 0, 0, 0]","[20.73149290395046, -14.163832494899971, 14.415060910264364, 0.1413280137784316, -0.7954540309705902, -0.0032081733452713665]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.01745, 0.0]",1
192,4,"[0, 0, 1, 0, 0, 0]","[33.04156393493207, -23.864343555136028, 16.520719927509578, 0.33331551938205395, -0.4982042577502601, 0.009876569729587024]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.0, 0.0]",1
192,5,"[0, 0, 1, 0, 0, 0]","[47.31413746201386, -32.77003396125379, 17.24246738690853, 0.14222371135901968, -0.5959790655972708, -0.002811485522661527]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.05236, 0.0]",1
192,6,"[0, 0, 1, 0, 0, 0]","[62.51801462439815, -34.13447171917339, 13.447284157350033, 0.6255289938104488, 0.4855226050478706, 0.027235340708796733]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]","[-0.08727, 0.0]",1
192,7,"[0, 0, 1, 0, 0, 0]","[65.54501467413984, -31.92345939714143, 10.74901435102851, 0.7551012252556659, 0.9104652306462033, 0.03816277833290733]","[65.54579538707685, -31.012565861046536, 0, 0, 0, 0]",[],1
193,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.05236, 0.0]",1
193,1,"[0, 0, 1, 0, 0, 0]","[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.06981, 0.0]",1
193,2,"[0, 0, 1, 0, 0, 0]","[11.317408056427961, -2.7794741286446674, 7.126935815010951, 0.6726456842759618, -0.002996435098317557, 0.009326467714881869]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.03491, 0.0]",1
193,3,"[0, 0, 1, 0, 0, 0]","[18.399508886438095, -3.5453220881737186, 7.1839270398717865, 0.5195496900452873, -0.06349798726610664, -0.0016575648944915531]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.08727, 0.0]",1
193,4,"[0, 0, 1, 0, 0, 0]","[25.057110184945735, -3.2907199788730592, 5.6128914195474175, 0.7374433426504232, 0.3266466697566639, 0.0061084123091510595]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.03491, 0.0]",1
193,5,"[0, 0, 1, 0, 0, 0]","[29.863120166956033, -3.1676907579162807, 4.735530457051402, 0.6430378637050267, -0.06787734579420093, -0.014097614574179301]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.10472, 0.0]",1
193,6,"[0, 0, 1, 0, 0, 0]","[35.04288029918485, -3.9885752337586178, 5.349348288449424, 0.818142538866609, 0.09468315902739001, 0.006888131901164945]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.10472, 0.0]",1
193,7,"[0, 0, 1, 0, 0, 0]","[40.02973794548113, -3.9799326140157745, 4.413088609908009, 0.8756459574957773, 0.18843585225356618, -0.005262476204738175]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.06981, 0.0]",1
193,8,"[0, 0, 1, 0, 0, 0]","[44.569591971926606, -4.635411254908205, 5.04417509277945, 0.7208625916126593, -0.09358818189868416, -0.004262456371113095]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.01745, 0.0]",1
193,9,"[0, 0, 1, 0, 0, 0]","[50.37680177268705, -6.946977426004432, 7.783539470699835, 0.3968573056260432, -0.4238156297778792, -0.004825364032708972]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.06981, 0.0]",1
193,10,"[0, 0, 1, 0, 0, 0]","[58.67705781479584, -8.934088588302018, 8.567270025053144, 0.6773811864969428, 0.11420220299589406, 0.01669508154562319]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.01745, 0.0]",1
193,11,"[0, 0, 1, 0, 0, 0]","[66.59358140426926, -9.035384685806937, 7.590744615662757, 0.4292585492024863, -0.04967877587649664, -0.006141640089986689]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.06981, 0.0]",1
193,12,"[0, 0, 1, 0, 0, 0]","[73.6966909955348, -8.899775292533327, 6.219040437420947, 0.6725727736629266, 0.24768118295041625, 0.0049642313305630825]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]","[-0.0, 0.0]",1
193,13,"[0, 0, 1, 0, 0, 0]","[76.72434093118385, -8.77180154763848, 5.650154590447123, 0.4599676727836747, -0.017262893259342094, -0.01713013662085225]","[76.72693545732201, -9.60669581290358, 0, 0, 0, 0]",[],1
194,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.03491, 0.0]",1
194,1,"[0, 0, 1, 0, 0, 0]","[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.01745, 0.0]",1
194,2,"[0, 0, 1, 0, 0, 0]","[11.852004879140678, -5.110423044156692, 9.62727094830217, 0.35419982331464106, -0.47007904526144406, -0.00047299650075334796]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.01745, 0.0]",1
194,3,"[0, 0, 1, 0, 0, 0]","[21.617925735620037, -10.199472701043854, 12.167451715182944, 0.33935836095517213, -0.40926115601468954, 0.0036768453013416675]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.01745, 0.0]",1
194,4,"[0, 0, 1, 0, 0, 0]","[33.49746142520419, -14.789816790589846, 13.069057306078514, 0.3459011849267413, -0.2709103277922605, 0.004698658923899442]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.0, 0.0]",1
194,5,"[0, 0, 1, 0, 0, 0]","[45.89157132880872, -19.651138808720113, 13.815662280247947, 0.18451827602561782, -0.44077474384896753, -0.004895964075189324]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.05236, 0.0]",1
194,6,"[0, 0, 1, 0, 0, 0]","[58.662632287242616, -20.62203095372906, 11.387291636122612, 0.5965491034333271, 0.3684004116439744, 0.020486249232938403]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]","[-0.03491, 0.0]",1
194,7,"[0, 0, 1, 0, 0, 0]","[64.36690425940203, -18.179235904009676, 7.828412678996199, 0.46418374457657224, 0.5174003011434744, 0.0026962909967996177]","[64.36871589275916, -17.227369274196832, 0, 0, 0, 0]",[],1
195,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]","[-0.03491, 0.0]",1
195,1,"[0, 0, 1, 0, 0, 0]","[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]","[-0.01745, 0.0]",1
195,2,"[0, 0, 1, 0, 0, 0]","[11.852004879140678, -5.110423044156692, 9.62727094830217, 0.35419982331464106, -0.47007904526144406, -0.00047299650075334796]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]","[-0.01745, 0.0]",1
195,3,"[0, 0, 1, 0, 0, 0]","[21.617925735620037, -10.199472701043854, 12.167451715182944, 0.33935836095517213, -0.40926115601468954, 0.0036768453013416675]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]","[-0.03491, 0.0]",1
195,4,"[0, 0, 1, 0, 0, 0]","[33.52575511818474, -13.05239709340345, 11.865895088192056, 0.4874632418256254, 0.011433984177419943, 0.012037440333045754]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]","[-0.01745, 0.0]",1
195,5,"[0, 0, 1, 0, 0, 0]","[44.37358912411618, -13.053176094183664, 9.91413947857421, 0.37812857324856297, 0.03935884336389686, -0.0008128686599785121]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]","[-0.10472, 0.0]",1
195,6,"[0, 0, 1, 0, 0, 0]","[49.97336800210623, -11.357031033855042, 6.650418236268211, 0.7415261628211791, 0.7213319477397475, 0.021216658079270957]","[49.97631806636395, -10.583585608488166, 0, 0, 0, 0]",[],1
196,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.10472, 0.0]",1
196,1,"[0, 0, 1, 0, 0, 0]","[4.625849022153681, -0.858149443458235, 5.158671772439051, 0.8226298625621137, -0.005075069586524858, 0.004830323128053366]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.10472, 0.0]",1
196,2,"[0, 0, 1, 0, 0, 0]","[9.85160456377704, -1.2427790103833496, 4.93927959209617, 0.8237958583029347, 0.16596182779558682, 0.003566544615486781]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.01745, 0.0]",1
196,3,"[0, 0, 1, 0, 0, 0]","[14.94385798395933, -2.2809936665133206, 6.145078051325225, 0.4766647386687718, -0.3054113006144236, -0.010572603603289822]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.08727, 0.0]",1
196,4,"[0, 0, 1, 0, 0, 0]","[21.708337014772614, -3.675714825712115, 6.978393331295603, 0.7462671128444446, 0.12806693377741454, 0.014194391018200227]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.03491, 0.0]",1
196,5,"[0, 0, 1, 0, 0, 0]","[28.202671414556974, -3.764759527813327, 6.243243442503674, 0.551136081766696, -0.007423339079377625, -0.005483234618518299]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.01745, 0.0]",1
196,6,"[0, 0, 1, 0, 0, 0]","[34.73667159871898, -5.300277139652565, 7.563466199547941, 0.4189285251154897, -0.2831475285421238, -0.005942927315897937]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.05236, 0.0]",1
196,7,"[0, 0, 1, 0, 0, 0]","[42.754913284593236, -7.122259936914075, 8.432112357183382, 0.5865524311839438, -0.011647083346389723, 0.00930627287810457]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.03491, 0.0]",1
196,8,"[0, 0, 1, 0, 0, 0]","[50.81631464711739, -7.480289318646435, 7.655347149494927, 0.5089926848196682, 0.03509661677563987, 0.00013192863025515288]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]","[-0.0, 0.0]",1
196,9,"[0, 0, 1, 0, 0, 0]","[58.4323014455173, -9.02496342818053, 8.506823382648166, 0.2993195590103276, -0.33149414832515234, -0.01017065216147124]","[58.52520807462665, -8.794362345973152, 0, 0, 0, 0]",[],1
197,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[67.05825840602913, -16.727326569856377, 0, 0, 0, 0]","[-0.0, 0.0]",1
197,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[67.05825840602913, -16.727326569856377, 0, 0, 0, 0]","[-0.0, 0.0]",1
197,2,"[0, 0, 1, 0, 0, 0]","[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[67.05825840602913, -16.727326569856377, 0, 0, 0, 0]","[-0.05236, 0.0]",1
197,3,"[0, 0, 1, 0, 0, 0]","[23.516831338391942, -13.116469224260298, 12.792136240352235, 0.6310154160921718, 0.03253496613053659, 0.024378615262016193]","[67.05825840602913, -16.727326569856377, 0, 0, 0, 0]","[-0.0, 0.0]",1
197,4,"[0, 0, 1, 0, 0, 0]","[35.33312904258307, -14.184281706610081, 11.43361775612701, 0.23513198344456124, -0.1825154960917713, -0.007143739599504763]","[67.05825840602913, -16.727326569856377, 0, 0, 0, 0]","[-0.0, 0.0]",1
